codgeo,libgeo,code_epci,libelle_epci,code_departement,code_region,nature_epci,nb_communes
81267,Saint-Pierre-de-Trivisy,248100638,CC des Vals et Plateaux des Monts de Lacaune,81,76,CC,6
81268,Saint-Salvi-de-Carcavès,248100638,CC des Vals et Plateaux des Monts de Lacaune,81,76,CC,6
81305,Vabre,248100638,CC des Vals et Plateaux des Monts de Lacaune,81,76,CC,6
81070,Coufouleux,248100471,CC du Rabastinois,81,76,CC,7
81104,Giroussens,248100471,CC du Rabastinois,81,76,CC,7
81106,Grazac,248100471,CC du Rabastinois,81,76,CC,7
81149,Loupiac,248100471,CC du Rabastinois,81,76,CC,7
81164,Mézens,248100471,CC du Rabastinois,81,76,CC,7
81220,Rabastens,248100471,CC du Rabastinois,81,76,CC,7
81228,Roquemaure,248100471,CC du Rabastinois,81,76,CC,7
81184,Montrosier,248200107,CC du Quercy Rouergue et des Gorges de l'Aveyron,81,76,CC,17
82029,Castanet,248200107,CC du Quercy Rouergue et des Gorges de l'Aveyron,82,76,CC,17
82038,Caylus,248200107,CC du Quercy Rouergue et des Gorges de l'Aveyron,82,76,CC,17
82041,Cazals,248200107,CC du Quercy Rouergue et des Gorges de l'Aveyron,82,76,CC,17
82056,Espinas,248200107,CC du Quercy Rouergue et des Gorges de l'Aveyron,82,76,CC,17
82061,Féneyrols,248200107,CC du Quercy Rouergue et des Gorges de l'Aveyron,82,76,CC,17
82069,Ginals,248200107,CC du Quercy Rouergue et des Gorges de l'Aveyron,82,76,CC,17
82082,Lacapelle-Livron,248200107,CC du Quercy Rouergue et des Gorges de l'Aveyron,82,76,CC,17
82088,Laguépie,248200107,CC du Quercy Rouergue et des Gorges de l'Aveyron,82,76,CC,17
82100,Loze,248200107,CC du Quercy Rouergue et des Gorges de l'Aveyron,82,76,CC,17
82133,Mouillac,248200107,CC du Quercy Rouergue et des Gorges de l'Aveyron,82,76,CC,17
82137,Parisot,248200107,CC du Quercy Rouergue et des Gorges de l'Aveyron,82,76,CC,17
82147,Puylagarde,248200107,CC du Quercy Rouergue et des Gorges de l'Aveyron,82,76,CC,17
82155,Saint-Antonin-Noble-Val,248200107,CC du Quercy Rouergue et des Gorges de l'Aveyron,82,76,CC,17
82172,Saint-Projet,248200107,CC du Quercy Rouergue et des Gorges de l'Aveyron,82,76,CC,17
82187,Varen,248200107,CC du Quercy Rouergue et des Gorges de l'Aveyron,82,76,CC,17
82191,Verfeil,248200107,CC du Quercy Rouergue et des Gorges de l'Aveyron,82,76,CC,17
82001,Albefeuille-Lagarde,248200099,CA Grand Montauban,82,76,CA,8
82025,Bressols,248200099,CA Grand Montauban,82,76,CA,8
82044,Corbarieu,248200099,CA Grand Montauban,82,76,CA,8
82090,Lamothe-Capdeville,248200099,CA Grand Montauban,82,76,CA,8
82121,Montauban,248200099,CA Grand Montauban,82,76,CA,8
82124,Montbeton,248200099,CA Grand Montauban,82,76,CA,8
82167,Saint-Nauphary,248200099,CA Grand Montauban,82,76,CA,8
82195,Villemade,248200099,CA Grand Montauban,82,76,CA,8
82002,Albias,248200198,CC Terrasses et Vallée de l'Aveyron,82,76,CC,7
82018,Bioule,248200198,CC Terrasses et Vallée de l'Aveyron,82,76,CC,7
82026,Bruniquel,248200198,CC Terrasses et Vallée de l'Aveyron,82,76,CC,7
82132,Montricoux,248200198,CC Terrasses et Vallée de l'Aveyron,82,76,CC,7
82134,Nègrepelisse,248200198,CC Terrasses et Vallée de l'Aveyron,82,76,CC,7
82161,Saint-Étienne-de-Tulmont,248200198,CC Terrasses et Vallée de l'Aveyron,82,76,CC,7
82184,Vaïssac,248200198,CC Terrasses et Vallée de l'Aveyron,82,76,CC,7
82003,Angeville,200006427,CC Sère - Garonne - Gimone,82,76,CC,14
82030,Castelferrus,200006427,CC Sère - Garonne - Gimone,82,76,CC,14
82031,Castelmayran,200006427,CC Sère - Garonne - Gimone,82,76,CC,14
82035,Caumont,200006427,CC Sère - Garonne - Gimone,82,76,CC,14
82045,Cordes-Tolosannes,200006427,CC Sère - Garonne - Gimone,82,76,CC,14
82046,Coutures,200006427,CC Sère - Garonne - Gimone,82,76,CC,14
82058,Fajolles,200006427,CC Sère - Garonne - Gimone,82,76,CC,14
82063,Garganvillar,200006427,CC Sère - Garonne - Gimone,82,76,CC,14
82081,Labourgade,200006427,CC Sère - Garonne - Gimone,82,76,CC,14
82086,Lafitte,200006427,CC Sère - Garonne - Gimone,82,76,CC,14
82118,Montaïn,200006427,CC Sère - Garonne - Gimone,82,76,CC,14
82152,Saint-Aignan,200006427,CC Sère - Garonne - Gimone,82,76,CC,14
82156,Saint-Arroumex,200006427,CC Sère - Garonne - Gimone,82,76,CC,14
82169,Saint-Nicolas-de-la-Grave,200006427,CC Sère - Garonne - Gimone,82,76,CC,14
82004,Asques,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82006,Auterive,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82009,Balignac,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82013,Beaumont-de-Lomagne,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82015,Belbèze-en-Lomagne,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82034,Castéra-Bouzet,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82036,Le Causé,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82047,Cumont,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82053,Escazeaux,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82055,Esparsac,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82059,Faudoas,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82064,Gariès,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82067,Gensac,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82068,Gimat,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82070,Glatens,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82071,Goas,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82074,Gramont,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82083,Lachapelle,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82091,Lamothe-Cumont,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82093,Larrazet,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82097,Lavit,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82103,Marignac,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82104,Marsac,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82106,Maubec,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82107,Maumusson,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82129,Montgaillard,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82143,Poupas,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82146,Puygaillard-de-Lomagne,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82163,Saint-Jean-du-Bouzet,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82180,Sérignac,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82193,Vigueron,248200065,CC de la Lomagne Tarn-et-Garonnaise,82,76,CC,31
82005,Aucamville,248200206,CC du Pays de Garonne et de Gascogne,82,76,CC,9
82014,Beaupuy,248200206,CC du Pays de Garonne et de Gascogne,82,76,CC,9
82020,Bouillac,248200206,CC du Pays de Garonne et de Gascogne,82,76,CC,9
82023,Bourret,248200206,CC du Pays de Garonne et de Gascogne,82,76,CC,9
82043,Comberouger,248200206,CC du Pays de Garonne et de Gascogne,82,76,CC,9
82105,Mas-Grenier,248200206,CC du Pays de Garonne et de Gascogne,82,76,CC,9
82173,Saint-Sardos,248200206,CC du Pays de Garonne et de Gascogne,82,76,CC,9
82178,Savenès,248200206,CC du Pays de Garonne et de Gascogne,82,76,CC,9
82190,Verdun-sur-Garonne,248200206,CC du Pays de Garonne et de Gascogne,82,76,CC,9
82007,Auty,248200057,CC du Quercy Caussadais,82,76,CC,19
82037,Caussade,248200057,CC du Quercy Caussadais,82,76,CC,19
82039,Cayrac,248200057,CC du Quercy Caussadais,82,76,CC,19
82040,Cayriech,248200057,CC du Quercy Caussadais,82,76,CC,19
82078,Labastide-de-Penne,248200057,CC du Quercy Caussadais,82,76,CC,19
82092,Lapenche,248200057,CC du Quercy Caussadais,82,76,CC,19
82095,Lavaurette,248200057,CC du Quercy Caussadais,82,76,CC,19
82110,Mirabel,248200057,CC du Quercy Caussadais,82,76,CC,19
82113,Molières,248200057,CC du Quercy Caussadais,82,76,CC,19
82119,Montalzat,248200057,CC du Quercy Caussadais,82,76,CC,19
82126,Monteils,248200057,CC du Quercy Caussadais,82,76,CC,19
82128,Montfermier,248200057,CC du Quercy Caussadais,82,76,CC,19
82131,Montpezat-de-Quercy,248200057,CC du Quercy Caussadais,82,76,CC,19
82148,Puylaroque,248200057,CC du Quercy Caussadais,82,76,CC,19
82149,Réalville,248200057,CC du Quercy Caussadais,82,76,CC,19
82159,Saint-Cirq,248200057,CC du Quercy Caussadais,82,76,CC,19
82162,Saint-Georges,248200057,CC du Quercy Caussadais,82,76,CC,19
82174,Saint-Vincent-d'Autéjac,248200057,CC du Quercy Caussadais,82,76,CC,19
82179,Septfonds,248200057,CC du Quercy Caussadais,82,76,CC,19
82011,Barry-d'Islemade,200006435,CC des Terrasses et Plaines des Deux Cantons,82,76,CC,6
82012,Les Barthes,200006435,CC des Terrasses et Plaines des Deux Cantons,82,76,CC,6
82080,Labastide-du-Temple,200006435,CC des Terrasses et Plaines des Deux Cantons,82,76,CC,6
82096,La Ville-Dieu-du-Temple,200006435,CC des Terrasses et Plaines des Deux Cantons,82,76,CC,6
82108,Meauzac,200006435,CC des Terrasses et Plaines des Deux Cantons,82,76,CC,6
82171,Saint-Porquier,200006435,CC des Terrasses et Plaines des Deux Cantons,82,76,CC,6
82016,Belvèze,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82021,Bouloc,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82022,Bourg-de-Visa,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82024,Brassac,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82042,Cazes-Mondenard,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82060,Fauroux,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82084,Lacour,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82094,Lauzerte,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82111,Miramont-de-Quercy,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82116,Montagudet,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82117,Montaigu-de-Quercy,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82122,Montbarla,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82151,Roquecor,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82153,Saint-Amans-du-Pech,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82154,Saint-Amans-de-Pellagal,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82157,Saint-Beauzeil,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82164,Sainte-Juliette,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82168,Saint-Nazaire-de-Valentane,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82177,Sauveterre,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82182,Touffailles,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82183,Tréjouls,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82185,Valeilles,200040418,CC du Pays de Serres en Quercy,82,76,CC,22
82017,Bessens,248200172,CC du Terroir Grisolles/Villebrumier,82,76,CC,13
82027,Campsas,248200172,CC du Terroir Grisolles/Villebrumier,82,76,CC,13
82028,Canals,248200172,CC du Terroir Grisolles/Villebrumier,82,76,CC,13
82048,Dieupentale,248200172,CC du Terroir Grisolles/Villebrumier,82,76,CC,13
82057,Fabas,248200172,CC du Terroir Grisolles/Villebrumier,82,76,CC,13
82075,Grisolles,248200172,CC du Terroir Grisolles/Villebrumier,82,76,CC,13
82079,Labastide-Saint-Pierre,248200172,CC du Terroir Grisolles/Villebrumier,82,76,CC,13
82135,Nohic,248200172,CC du Terroir Grisolles/Villebrumier,82,76,CC,13
82136,Orgueil,248200172,CC du Terroir Grisolles/Villebrumier,82,76,CC,13
82142,Pompignan,248200172,CC du Terroir Grisolles/Villebrumier,82,76,CC,13
82150,Reyniès,248200172,CC du Terroir Grisolles/Villebrumier,82,76,CC,13
82188,Varennes,248200172,CC du Terroir Grisolles/Villebrumier,82,76,CC,13
82194,Villebrumier,248200172,CC du Terroir Grisolles/Villebrumier,82,76,CC,13
82019,Boudou,248200164,CC Terres de Confluences,82,76,CC,6
82033,Castelsarrasin,248200164,CC Terres de Confluences,82,76,CC,6
82051,Durfort-Lacapelette,248200164,CC Terres de Confluences,82,76,CC,6
82099,Lizac,248200164,CC Terres de Confluences,82,76,CC,6
82112,Moissac,248200164,CC Terres de Confluences,82,76,CC,6
82127,Montesquieu,248200164,CC Terres de Confluences,82,76,CC,6
82052,Escatalens,248200180,CC Garonne et Canal,82,76,CC,6
82062,Finhan,248200180,CC Garonne et Canal,82,76,CC,6
82085,Lacourt-Saint-Pierre,248200180,CC Garonne et Canal,82,76,CC,6
82114,Monbéqui,248200180,CC Garonne et Canal,82,76,CC,6
82123,Montbartier,248200180,CC Garonne et Canal,82,76,CC,6
82125,Montech,248200180,CC Garonne et Canal,82,76,CC,6
82066,Génébrières,248200040,CC du Quercy Vert,82,76,CC,6
82098,Léojac,248200040,CC du Quercy Vert,82,76,CC,6
82115,Monclar-de-Quercy,248200040,CC du Quercy Vert,82,76,CC,6
82145,Puygaillard-de-Quercy,248200040,CC du Quercy Vert,82,76,CC,6
82176,La Salvetat-Belmontet,248200040,CC du Quercy Vert,82,76,CC,6
82192,Verlhac-Tescou,248200040,CC du Quercy Vert,82,76,CC,6
82076,L'Honor-de-Cos,248200115,CC du Sud-Quercy de Lafrançaise,82,76,CC,7
82077,Labarthe,248200115,CC du Sud-Quercy de Lafrançaise,82,76,CC,7
82087,Lafrançaise,248200115,CC du Sud-Quercy de Lafrançaise,82,76,CC,7
82120,Montastruc,248200115,CC du Sud-Quercy de Lafrançaise,82,76,CC,7
82140,Piquecos,248200115,CC du Sud-Quercy de Lafrançaise,82,76,CC,7
82144,Puycornet,248200115,CC du Sud-Quercy de Lafrançaise,82,76,CC,7
82189,Vazerac,248200115,CC du Sud-Quercy de Lafrançaise,82,76,CC,7
83001,Les Adrets-de-l'Estérel,200035319,CA Var Esterel Méditerranée (CAVEM),83,93,CA,5
83061,Fréjus,200035319,CA Var Esterel Méditerranée (CAVEM),83,93,CA,5
83099,Puget-sur-Argens,200035319,CA Var Esterel Méditerranée (CAVEM),83,93,CA,5
83107,Roquebrune-sur-Argens,200035319,CA Var Esterel Méditerranée (CAVEM),83,93,CA,5
83118,Saint-Raphaël,200035319,CA Var Esterel Méditerranée (CAVEM),83,93,CA,5
83002,Aiguines,200040210,CC Lacs et Gorges du Verdon,83,93,CC,11
83005,Artignosc-sur-Verdon,200040210,CC Lacs et Gorges du Verdon,83,93,CC,11
83007,Aups,200040210,CC Lacs et Gorges du Verdon,83,93,CC,11
83014,Baudinard-sur-Verdon,200040210,CC Lacs et Gorges du Verdon,83,93,CC,11
83015,Bauduen,200040210,CC Lacs et Gorges du Verdon,83,93,CC,11
83078,Moissac-Bellevue,200040210,CC Lacs et Gorges du Verdon,83,93,CC,11
83102,Régusse,200040210,CC Lacs et Gorges du Verdon,83,93,CC,11
83122,Les Salles-sur-Verdon,200040210,CC Lacs et Gorges du Verdon,83,93,CC,11
83139,Tourtour,200040210,CC Lacs et Gorges du Verdon,83,93,CC,11
83147,Vérignon,200040210,CC Lacs et Gorges du Verdon,83,93,CC,11
83149,Villecroze,200040210,CC Lacs et Gorges du Verdon,83,93,CC,11
83003,Ampus,248300493,CA Dracénoise,83,93,CA,19
83004,Les Arcs,248300493,CA Dracénoise,83,93,CA,19
83011,Bargemon,248300493,CA Dracénoise,83,93,CA,19
83028,Callas,248300493,CA Dracénoise,83,93,CA,19
83038,Châteaudouble,248300493,CA Dracénoise,83,93,CA,19
83041,Claviers,248300493,CA Dracénoise,83,93,CA,19
83050,Draguignan,248300493,CA Dracénoise,83,93,CA,19
83056,Figanières,248300493,CA Dracénoise,83,93,CA,19
83058,Flayosc,248300493,CA Dracénoise,83,93,CA,19
83072,Lorgues,248300493,CA Dracénoise,83,93,CA,19
83082,Montferrat,248300493,CA Dracénoise,83,93,CA,19
83085,La Motte,248300493,CA Dracénoise,83,93,CA,19
83086,Le Muy,248300493,CA Dracénoise,83,93,CA,19
83121,Salernes,248300493,CA Dracénoise,83,93,CA,19
83128,Sillans-la-Cascade,248300493,CA Dracénoise,83,93,CA,19
83134,Taradeau,248300493,CA Dracénoise,83,93,CA,19
83141,Trans-en-Provence,248300493,CA Dracénoise,83,93,CA,19
83148,Vidauban,248300493,CA Dracénoise,83,93,CA,19
83154,Saint-Antonin-du-Var,248300493,CA Dracénoise,83,93,CA,19
83006,Artigues,200040202,CC Provence Verdon,83,93,CC,15
83012,Barjols,200040202,CC Provence Verdon,83,93,CC,15
83025,Brue-Auriac,200040202,CC Provence Verdon,83,93,CC,15
83052,Esparron,200040202,CC Provence Verdon,83,93,CC,15
83060,Fox-Amphoux,200040202,CC Provence Verdon,83,93,CC,15
83066,Ginasservis,200040202,CC Provence Verdon,83,93,CC,15
83084,Montmeyan,200040202,CC Provence Verdon,83,93,CC,15
83095,Pontevès,200040202,CC Provence Verdon,83,93,CC,15
83104,Rians,200040202,CC Provence Verdon,83,93,CC,15
83113,Saint-Julien,200040202,CC Provence Verdon,83,93,CC,15
83114,Saint-Martin-de-Pallières,200040202,CC Provence Verdon,83,93,CC,15
83125,Seillons-Source-d'Argens,200040202,CC Provence Verdon,83,93,CC,15
83135,Tavernes,200040202,CC Provence Verdon,83,93,CC,15
83145,Varages,200040202,CC Provence Verdon,83,93,CC,15
83146,La Verdière,200040202,CC Provence Verdon,83,93,CC,15
83008,Bagnols-en-Forêt,200004802,CC du Pays de Fayence,83,93,CC,9
83029,Callian,200004802,CC du Pays de Fayence,83,93,CC,9
83055,Fayence,200004802,CC du Pays de Fayence,83,93,CC,9
83080,Mons,200004802,CC du Pays de Fayence,83,93,CC,9
83081,Montauroux,200004802,CC du Pays de Fayence,83,93,CC,9
83117,Saint-Paul-en-Forêt,200004802,CC du Pays de Fayence,83,93,CC,9
83124,Seillans,200004802,CC du Pays de Fayence,83,93,CC,9
83133,Tanneron,200004802,CC du Pays de Fayence,83,93,CC,9
83138,Tourrettes,200004802,CC du Pays de Fayence,83,93,CC,9
83009,Bandol,248300394,CA du Sud Sainte-Baume,83,93,CA,9
83016,Le Beausset,248300394,CA du Sud Sainte-Baume,83,93,CA,9
83027,La Cadière-d'Azur,248300394,CA du Sud Sainte-Baume,83,93,CA,9
83035,Le Castellet,248300394,CA du Sud Sainte-Baume,83,93,CA,9
83053,Évenos,248300394,CA du Sud Sainte-Baume,83,93,CA,9
83105,Riboux,248300394,CA du Sud Sainte-Baume,83,93,CA,9
83112,Saint-Cyr-sur-Mer,248300394,CA du Sud Sainte-Baume,83,93,CA,9
83123,Sanary-sur-Mer,248300394,CA du Sud Sainte-Baume,83,93,CA,9
83127,Signes,248300394,CA du Sud Sainte-Baume,83,93,CA,9
83010,Bargème,248300584,CC Artuby Verdon,83,93,CC,9
83013,La Bastide,248300584,CC Artuby Verdon,83,93,CC,9
83020,Le Bourguet,248300584,CC Artuby Verdon,83,93,CC,9
83022,Brenon,248300584,CC Artuby Verdon,83,93,CC,9
83040,Châteauvieux,248300584,CC Artuby Verdon,83,93,CC,9
83044,Comps-sur-Artuby,248300584,CC Artuby Verdon,83,93,CC,9
83074,La Martre,248300584,CC Artuby Verdon,83,93,CC,9
83109,La Roque-Esclapon,248300584,CC Artuby Verdon,83,93,CC,9
83142,Trigance,248300584,CC Artuby Verdon,83,93,CC,9
83017,Belgentier,248300410,CC de la Vallée du Gapeau,83,93,CC,5
83054,La Farlède,248300410,CC de la Vallée du Gapeau,83,93,CC,5
83130,Solliès-Pont,248300410,CC de la Vallée du Gapeau,83,93,CC,5
83131,Solliès-Toucas,248300410,CC de la Vallée du Gapeau,83,93,CC,5
83132,Solliès-Ville,248300410,CC de la Vallée du Gapeau,83,93,CC,5
83018,Besse-sur-Issole,248300550,CC Coeur du Var,83,93,CC,11
83026,Cabasse,248300550,CC Coeur du Var,83,93,CC,11
83031,Le Cannet-des-Maures,248300550,CC Coeur du Var,83,93,CC,11
83033,Carnoules,248300550,CC Coeur du Var,83,93,CC,11
83057,Flassans-sur-Issole,248300550,CC Coeur du Var,83,93,CC,11
83067,Gonfaron,248300550,CC Coeur du Var,83,93,CC,11
83073,Le Luc,248300550,CC Coeur du Var,83,93,CC,11
83075,Les Mayons,248300550,CC Coeur du Var,83,93,CC,11
83092,Pignans,248300550,CC Coeur du Var,83,93,CC,11
83100,Puget-Ville,248300550,CC Coeur du Var,83,93,CC,11
83136,Le Thoronet,248300550,CC Coeur du Var,83,93,CC,11
83019,Bormes-les-Mimosas,200027100,CC Méditerranée Porte des Maures,83,93,CC,6
83043,Collobrières,200027100,CC Méditerranée Porte des Maures,83,93,CC,6
83049,Cuers,200027100,CC Méditerranée Porte des Maures,83,93,CC,6
83070,Le Lavandou,200027100,CC Méditerranée Porte des Maures,83,93,CC,6
83071,La Londe-les-Maures,200027100,CC Méditerranée Porte des Maures,83,93,CC,6
83091,Pierrefeu-du-Var,200027100,CC Méditerranée Porte des Maures,83,93,CC,6
83021,Bras,248300535,CC Sainte Baume - Mont Aurélien,83,93,CC,8
83087,Nans-les-Pins,248300535,CC Sainte Baume - Mont Aurélien,83,93,CC,8
83089,Ollières,248300535,CC Sainte Baume - Mont Aurélien,83,93,CC,8
83093,Plan-d'Aups-Sainte-Baume,248300535,CC Sainte Baume - Mont Aurélien,83,93,CC,8
83096,Pourcieux,248300535,CC Sainte Baume - Mont Aurélien,83,93,CC,8
83097,Pourrières,248300535,CC Sainte Baume - Mont Aurélien,83,93,CC,8
83110,Rougiers,248300535,CC Sainte Baume - Mont Aurélien,83,93,CC,8
83116,Saint-Maximin-la-Sainte-Baume,248300535,CC Sainte Baume - Mont Aurélien,83,93,CC,8
83023,Brignoles,248300527,CC Comté de Provence,83,93,CC,12
83030,Camps-la-Source,248300527,CC Comté de Provence,83,93,CC,12
83032,Carcès,248300527,CC Comté de Provence,83,93,CC,12
83037,La Celle,248300527,CC Comté de Provence,83,93,CC,12
83039,Châteauvert,248300527,CC Comté de Provence,83,93,CC,12
83045,Correns,248300527,CC Comté de Provence,83,93,CC,12
83046,Cotignac,248300527,CC Comté de Provence,83,93,CC,12
83051,Entrecasteaux,248300527,CC Comté de Provence,83,93,CC,12
83083,Montfort-sur-Argens,248300527,CC Comté de Provence,83,93,CC,12
83140,Tourves,248300527,CC Comté de Provence,83,93,CC,12
83143,Le Val,248300527,CC Comté de Provence,83,93,CC,12
83151,Vins-sur-Caramy,248300527,CC Comté de Provence,83,93,CC,12
83034,Carqueiranne,248300543,CA Toulon Provence Méditerranée,83,93,CA,12
83047,La Crau,248300543,CA Toulon Provence Méditerranée,83,93,CA,12
83062,La Garde,248300543,CA Toulon Provence Méditerranée,83,93,CA,12
83069,Hyères,248300543,CA Toulon Provence Méditerranée,83,93,CA,12
83090,Ollioules,248300543,CA Toulon Provence Méditerranée,83,93,CA,12
83098,Le Pradet,248300543,CA Toulon Provence Méditerranée,83,93,CA,12
83103,Le Revest-les-Eaux,248300543,CA Toulon Provence Méditerranée,83,93,CA,12
83126,La Seyne-sur-Mer,248300543,CA Toulon Provence Méditerranée,83,93,CA,12
83129,Six-Fours-les-Plages,248300543,CA Toulon Provence Méditerranée,83,93,CA,12
83137,Toulon,248300543,CA Toulon Provence Méditerranée,83,93,CA,12
83144,La Valette-du-Var,248300543,CA Toulon Provence Méditerranée,83,93,CA,12
83153,Saint-Mandrier-sur-Mer,248300543,CA Toulon Provence Méditerranée,83,93,CA,12
83036,Cavalaire-sur-Mer,200036077,CC du Golfe de Saint-Tropez,83,93,CC,12
83042,Cogolin,200036077,CC du Golfe de Saint-Tropez,83,93,CC,12
83048,La Croix-Valmer,200036077,CC du Golfe de Saint-Tropez,83,93,CC,12
83063,La Garde-Freinet,200036077,CC du Golfe de Saint-Tropez,83,93,CC,12
83065,Gassin,200036077,CC du Golfe de Saint-Tropez,83,93,CC,12
83068,Grimaud,200036077,CC du Golfe de Saint-Tropez,83,93,CC,12
83079,La Môle,200036077,CC du Golfe de Saint-Tropez,83,93,CC,12
83094,Le Plan-de-la-Tour,200036077,CC du Golfe de Saint-Tropez,83,93,CC,12
83101,Ramatuelle,200036077,CC du Golfe de Saint-Tropez,83,93,CC,12
83115,Sainte-Maxime,200036077,CC du Golfe de Saint-Tropez,83,93,CC,12
83119,Saint-Tropez,200036077,CC du Golfe de Saint-Tropez,83,93,CC,12
83152,Rayol-Canadel-sur-Mer,200036077,CC du Golfe de Saint-Tropez,83,93,CC,12
83059,Forcalqueiret,248300501,CC du Val d'Issole,83,93,CC,8
83064,Garéoult,248300501,CC du Val d'Issole,83,93,CC,8
83076,Mazaugues,248300501,CC du Val d'Issole,83,93,CC,8
83077,Méounes-lès-Montrieux,248300501,CC du Val d'Issole,83,93,CC,8
83088,Néoules,248300501,CC du Val d'Issole,83,93,CC,8
83106,Rocbaron,248300501,CC du Val d'Issole,83,93,CC,8
83108,La Roquebrussanne,248300501,CC du Val d'Issole,83,93,CC,8
83111,Sainte-Anastasie-sur-Issole,248300501,CC du Val d'Issole,83,93,CC,8
84001,Althen-des-Paluds,248400293,CC des Sorgues du Comtat,84,93,CC,3
84080,Monteux,248400293,CC des Sorgues du Comtat,84,93,CC,3
84088,Pernes-les-Fontaines,248400293,CC des Sorgues du Comtat,84,93,CC,3
84002,Ansouis,248400285,CC Territoriale Sud-Luberon,84,93,CC,14
84009,La Bastide-des-Jourdans,248400285,CC Territoriale Sud-Luberon,84,93,CC,14
84010,La Bastidonne,248400285,CC Territoriale Sud-Luberon,84,93,CC,14
84014,Beaumont-de-Pertuis,248400285,CC Territoriale Sud-Luberon,84,93,CC,14
84024,Cabrières-d'Aigues,248400285,CC Territoriale Sud-Luberon,84,93,CC,14
84052,Grambois,248400285,CC Territoriale Sud-Luberon,84,93,CC,14
84076,Mirabeau,248400285,CC Territoriale Sud-Luberon,84,93,CC,14
84084,La Motte-d'Aigues,248400285,CC Territoriale Sud-Luberon,84,93,CC,14
84090,Peypin-d'Aigues,248400285,CC Territoriale Sud-Luberon,84,93,CC,14
84113,Saint-Martin-de-la-Brasque,248400285,CC Territoriale Sud-Luberon,84,93,CC,14
84121,Sannes,248400285,CC Territoriale Sud-Luberon,84,93,CC,14
84133,La Tour-d'Aigues,248400285,CC Territoriale Sud-Luberon,84,93,CC,14
84147,Villelaure,248400285,CC Territoriale Sud-Luberon,84,93,CC,14
84151,Vitrolles-en-Lubéron,248400285,CC Territoriale Sud-Luberon,84,93,CC,14
84004,Aubignan,248400053,CA Ventoux-Comtat-Venaissin (Cove),84,93,CA,25
